Parameter Count: 930114
Training with 118287 image pairs
[ 21500,  0.0003457]     0.7797,     0.9841,     0.7629,    11h26m11s
[ 21600,  0.0003453]     0.7753,     0.9823,     0.8263,    11h24m31s
[ 21700,  0.0003450]     0.7856,     0.9802,     0.8357,    11h21m29s
[ 21800,  0.0003446]     0.7967,     0.9841,     0.7845,    11h18m17s
[ 21900,  0.0003443]     0.7889,     0.9803,     0.8186,    11h22m34s
[ 22000,  0.0003439]     0.7786,     0.9836,     0.7918,    11h23m23s
[ 22100,  0.0003436]     0.7786,     0.9833,     0.7852,    11h17m22s
[ 22200,  0.0003432]     0.7943,     0.9831,     0.7554,    11h16m51s
[ 22300,  0.0003429]     0.7937,     0.9884,     0.7464,    11h17m17s
[ 22400,  0.0003425]     0.7816,     0.9848,     0.7727,    11h15m26s
[ 22500,  0.0003422]     0.7706,     0.9838,     0.7834,    11h24m50s
[ 22600,  0.0003418]     0.7914,     0.9814,     0.8485,    11h12m08s
[ 22700,  0.0003415]     0.7853,     0.9812,     0.8020,    11h16m00s
[ 22800,  0.0003411]     0.7845,     0.9816,     0.7734,    11h17m00s
[ 22900,  0.0003408]     0.8019,     0.9862,     0.7468,    11h14m12s
[ 23000,  0.0003404]     0.7936,     0.9817,     0.7777,    11h12m24s
[ 23100,  0.0003401]     0.7944,     0.9814,     0.7904,    11h12m58s
[ 23200,  0.0003397]     0.7845,     0.9820,     0.7959,    11h09m56s
[ 23300,  0.0003394]     0.7897,     0.9855,     0.7487,    11h12m35s
[ 23400,  0.0003390]     0.7905,     0.9822,     0.7682,    11h11m10s
[ 23500,  0.0003387]     0.7944,     0.9850,     0.7628,    11h09m17s
[ 23600,  0.0003383]     0.7916,     0.9855,     0.7988,    11h04m25s
[ 23700,  0.0003380]     0.7903,     0.9855,     0.7701,    11h09m01s
