Parameter Count: 1292868
Training with 118287 image pairs
[  5700,  0.0003805]     0.1481,     0.6445,     3.6214,    32h54m52s
[  5800,  0.0003869]     0.1595,     0.6583,     3.4174,    32h57m14s
[  5900,  0.0003933]     0.1616,     0.6714,     3.4427,    32h51m07s
[  6000,  0.0003997]     0.1592,     0.6623,     3.4448,    32h51m27s
[  6100,  0.0003997]     0.1514,     0.6389,     3.6620,    32h47m17s
[  6200,  0.0003993]     0.1502,     0.6469,     3.6964,    32h46m49s
[  6300,  0.0003990]     0.1638,     0.6775,     3.3160,    32h45m41s
[  6400,  0.0003986]     0.1622,     0.6505,     3.7555,    32h43m02s
[  6500,  0.0003983]     0.1328,     0.6188,     3.7328,    32h44m26s
[  6600,  0.0003979]     0.1706,     0.6827,     3.2365,    32h42m31s
[  6700,  0.0003976]     0.1631,     0.6741,     3.3843,    32h37m21s
[  6800,  0.0003972]     0.1702,     0.6898,     3.1870,    32h37m27s
[  6900,  0.0003969]     0.1780,     0.7002,     3.0352,    32h34m02s
[  7000,  0.0003965]     0.1837,     0.7039,     3.0361,    32h33m18s
[  7100,  0.0003962]     0.1847,     0.7159,     2.9020,    32h30m47s
[  7200,  0.0003958]     0.1663,     0.6637,     3.4366,    32h28m25s
[  7300,  0.0003955]     0.1797,     0.6894,     3.0292,    32h41m29s
[  7400,  0.0003951]     0.1817,     0.7052,     2.9963,    32h22m39s
[  7500,  0.0003948]     0.1969,     0.7248,     2.8789,    32h22m01s
[  7600,  0.0003944]     0.1959,     0.7208,     2.8930,    32h22m24s
[  7700,  0.0003941]     0.1933,     0.7103,     2.9200,    32h17m44s
[  7800,  0.0003937]     0.1964,     0.7156,     3.0374,    32h21m37s
[  7900,  0.0003934]     0.2117,     0.7327,     2.8355,    32h16m31s
[  8000,  0.0003930]     0.2006,     0.7283,     2.8884,    32h16m07s
[  8100,  0.0003927]     0.2037,     0.7163,     3.0396,    32h16m32s
[  8200,  0.0003923]     0.2156,     0.7292,     2.8895,    32h11m53s
[  8300,  0.0003920]     0.1953,     0.7330,     2.8096,    32h11m52s
[  8400,  0.0003916]     0.2108,     0.7347,     2.8636,    32h06m27s
[  8500,  0.0003913]     0.2091,     0.7377,     2.7384,    32h03m29s
[  8600,  0.0003909]     0.2106,     0.7362,     2.8582,    32h07m12s
[  8700,  0.0003906]     0.1877,     0.7262,     3.0671,    32h02m19s
[  8800,  0.0003902]     0.2225,     0.7538,     2.5501,    32h00m30s
[  8900,  0.0003899]     0.2200,     0.7378,     2.8059,    32h01m31s
[  9000,  0.0003895]     0.2066,     0.7516,     2.7154,    31h56m27s
[  9100,  0.0003891]     0.2228,     0.7492,     2.7020,    31h54m25s
[  9200,  0.0003888]     0.2156,     0.7444,     2.8472,    31h55m54s
[  9300,  0.0003884]     0.2141,     0.7414,     2.8364,    31h49m21s
[  9400,  0.0003881]     0.2175,     0.7339,     3.0240,    31h51m44s
[  9500,  0.0003877]     0.2211,     0.7409,     2.6925,    31h53m33s
[  9600,  0.0003874]     0.2317,     0.7605,     2.6301,    31h47m13s
[  9700,  0.0003870]     0.2373,     0.7688,     2.5990,    31h46m00s
[  9800,  0.0003867]     0.2170,     0.7514,     2.7506,    31h43m31s
[  9900,  0.0003863]     0.2311,     0.7631,     2.7393,    31h43m50s
[ 10000,  0.0003860]     0.2347,     0.7605,     2.7196,    32h15m43s
Validation MACE: 2.407538
[ 10100,  0.0003856]     0.2686,     0.7927,     2.3649,    31h38m06s
[ 10200,  0.0003853]     0.2530,     0.7886,     2.5665,    31h42m52s
[ 10300,  0.0003849]     0.2192,     0.7589,     2.6169,    31h37m49s
[ 10400,  0.0003846]     0.2364,     0.7766,     2.6230,    31h34m11s
[ 10500,  0.0003842]     0.2297,     0.7742,     2.6072,    31h31m39s
[ 10600,  0.0003839]     0.2519,     0.7712,     2.5502,    31h29m36s
[ 10700,  0.0003835]     0.2516,     0.7822,     2.5755,    31h27m46s
[ 10800,  0.0003832]     0.2475,     0.7723,     2.8457,    31h26m06s
[ 10900,  0.0003828]     0.2598,     0.7848,     2.4948,    31h28m19s
[ 11000,  0.0003825]     0.2367,     0.7555,     2.7523,    31h24m24s
[ 11100,  0.0003821]     0.2569,     0.7947,     2.5189,    31h25m57s
[ 11200,  0.0003818]     0.2619,     0.7877,     2.4395,    31h21m31s
[ 11300,  0.0003814]     0.2627,     0.7977,     2.3295,    31h19m33s
[ 11400,  0.0003811]     0.2633,     0.7966,     2.4128,    31h18m11s
[ 11500,  0.0003807]     0.2730,     0.8084,     2.3268,    32h37m08s
[ 11600,  0.0003804]     0.2850,     0.8094,     2.2259,    31h13m32s
[ 11700,  0.0003800]     0.2833,     0.7997,     2.3790,    31h12m13s
[ 11800,  0.0003797]     0.2895,     0.8127,     2.2904,    31h11m09s
[ 11900,  0.0003793]     0.2866,     0.8067,     2.3223,    31h08m55s
[ 12000,  0.0003790]     0.3011,     0.8180,     2.3386,    31h07m03s
[ 12100,  0.0003786]     0.2797,     0.8028,     2.4047,    31h03m26s
[ 12200,  0.0003783]     0.3017,     0.8303,     2.1746,    31h05m52s
[ 12300,  0.0003779]     0.3141,     0.8220,     2.3414,    31h03m45s
[ 12400,  0.0003776]     0.3158,     0.8263,     2.2337,    32h10m27s
[ 12500,  0.0003772]     0.2998,     0.8172,     2.3696,    31h30m01s
[ 12600,  0.0003769]     0.3208,     0.8347,     2.1863,    31h01m13s
[ 12700,  0.0003765]     0.3250,     0.8344,     2.1485,    30h55m55s
[ 12800,  0.0003762]     0.3283,     0.8425,     2.0913,    30h52m13s
[ 12900,  0.0003758]     0.2986,     0.8095,     2.4206,    30h50m17s
[ 13000,  0.0003755]     0.2897,     0.8175,     2.3220,    30h50m42s
[ 13100,  0.0003751]     0.3117,     0.8303,     2.3114,    30h46m44s
[ 13200,  0.0003748]     0.3275,     0.8356,     2.1952,    30h48m26s
[ 13300,  0.0003744]     0.3294,     0.8472,     2.0881,    30h48m49s
[ 13400,  0.0003741]     0.3198,     0.8384,     2.1952,    30h45m34s
[ 13500,  0.0003737]     0.3172,     0.8352,     2.2724,    30h42m29s
[ 13600,  0.0003734]     0.3333,     0.8498,     2.0669,    30h39m12s
[ 13700,  0.0003730]     0.3423,     0.8475,     2.0701,    30h36m32s
[ 13800,  0.0003727]     0.3081,     0.8195,     2.3284,    30h34m42s
[ 13900,  0.0003723]     0.3278,     0.8525,     2.1570,    30h31m52s
[ 14000,  0.0003720]     0.3422,     0.8498,     2.0298,    30h34m19s
[ 14100,  0.0003716]     0.3400,     0.8470,     2.1063,    30h29m22s
[ 14200,  0.0003713]     0.3353,     0.8503,     2.0554,    30h30m09s
[ 14300,  0.0003709]     0.3558,     0.8539,     2.0569,    30h27m12s
[ 14400,  0.0003706]     0.3567,     0.8611,     2.0406,    30h24m54s
[ 14500,  0.0003702]     0.3500,     0.8561,     2.1874,    30h27m01s
[ 14600,  0.0003699]     0.3878,     0.8684,     1.9668,    30h22m42s
[ 14700,  0.0003695]     0.3725,     0.8678,     1.9320,    30h28m53s
[ 14800,  0.0003692]     0.3582,     0.8571,     2.0344,    30h22m30s
[ 14900,  0.0003688]     0.3719,     0.8727,     1.8885,    30h18m18s
[ 15000,  0.0003685]     0.3886,     0.8683,     2.0471,    30h16m57s
[ 15100,  0.0003681]     0.3862,     0.8769,     1.8834,    30h15m27s
[ 15200,  0.0003678]     0.3759,     0.8822,     1.9014,    30h13m18s
[ 15300,  0.0003674]     0.3727,     0.8667,     2.0772,    30h09m23s
[ 15400,  0.0003671]     0.3720,     0.8719,     1.8787,    30h07m17s
[ 15500,  0.0003667]     0.3773,     0.8775,     1.9631,    30h06m22s
[ 15600,  0.0003664]     0.3803,     0.8778,     1.8976,    30h05m52s
[ 15700,  0.0003660]     0.3850,     0.8648,     1.9891,    30h02m40s
[ 15800,  0.0003657]     0.3764,     0.8538,     2.0798,    30h03m02s
[ 15900,  0.0003653]     0.4113,     0.8794,     1.8588,    29h58m02s
[ 16000,  0.0003650]     0.3912,     0.8761,     1.8660,    29h55m20s
[ 16100,  0.0003646]     0.4055,     0.8808,     1.8358,    29h56m26s
[ 16200,  0.0003643]     0.4012,     0.8802,     1.8792,    29h55m08s
[ 16300,  0.0003639]     0.4152,     0.8870,     1.7569,    29h51m10s
[ 16400,  0.0003636]     0.4123,     0.8858,     1.8435,    29h52m47s
[ 16500,  0.0003632]     0.3944,     0.8772,     1.9211,    29h50m36s
[ 16600,  0.0003629]     0.4152,     0.8844,     1.8064,    29h44m57s
[ 16700,  0.0003625]     0.4180,     0.8878,     1.9327,    29h45m00s
[ 16800,  0.0003622]     0.4017,     0.8870,     1.8444,    29h45m41s
[ 16900,  0.0003618]     0.4130,     0.8864,     1.8595,    29h41m36s
[ 17000,  0.0003615]     0.4036,     0.8856,     1.7838,    29h40m04s
[ 17100,  0.0003611]     0.4095,     0.8858,     1.8920,    29h36m50s
[ 17200,  0.0003608]     0.3956,     0.8975,     1.7491,    29h39m34s
[ 17300,  0.0003604]     0.4255,     0.8919,     1.8113,    29h37m05s
[ 17400,  0.0003601]     0.4183,     0.8875,     1.8099,    29h36m26s
[ 17500,  0.0003597]     0.4088,     0.8906,     1.8309,    29h36m35s
[ 17600,  0.0003593]     0.4253,     0.8919,     1.7689,    29h28m31s
[ 17700,  0.0003590]     0.4470,     0.9078,     1.7053,    29h26m48s
[ 17800,  0.0003586]     0.4298,     0.9009,     1.6733,    29h26m23s
[ 17900,  0.0003583]     0.4556,     0.9130,     1.5494,    29h23m26s
[ 18000,  0.0003579]     0.4406,     0.9078,     1.6349,    29h23m03s
[ 18100,  0.0003576]     0.4439,     0.9042,     1.6792,    29h21m08s
[ 18200,  0.0003572]     0.4428,     0.9139,     1.6334,    29h17m20s
[ 18300,  0.0003569]     0.4548,     0.9111,     1.6425,    29h18m54s
[ 18400,  0.0003565]     0.4270,     0.9014,     1.7632,    29h16m04s
[ 18500,  0.0003562]     0.4444,     0.8975,     1.7127,    29h18m15s
[ 18600,  0.0003558]     0.4492,     0.9148,     1.6166,    29h13m49s
[ 18700,  0.0003555]     0.4478,     0.9012,     1.7838,    29h11m12s
[ 18800,  0.0003551]     0.4586,     0.9091,     1.7013,    29h12m09s
[ 18900,  0.0003548]     0.4289,     0.8981,     1.8356,    29h09m13s
[ 19000,  0.0003544]     0.4622,     0.9069,     1.7233,    29h07m33s
[ 19100,  0.0003541]     0.4469,     0.9128,     1.6025,    29h04m12s
[ 19200,  0.0003537]     0.4689,     0.9141,     1.5819,    29h05m19s
[ 19300,  0.0003534]     0.4497,     0.9047,     1.7753,    29h02m05s
[ 19400,  0.0003530]     0.4720,     0.9131,     1.6364,    28h57m32s
[ 19500,  0.0003527]     0.4606,     0.9077,     1.7011,    28h56m52s
[ 19600,  0.0003523]     0.4586,     0.9186,     1.5584,    28h56m28s
[ 19700,  0.0003520]     0.4900,     0.9227,     1.4734,    28h55m45s
[ 19800,  0.0003516]     0.4780,     0.9066,     1.6303,    28h51m14s
[ 19900,  0.0003513]     0.4855,     0.9203,     1.5474,    28h50m09s
[ 20000,  0.0003509]     0.4659,     0.9158,     1.6525,    29h20m29s
Validation MACE: 1.640600
[ 20100,  0.0003506]     0.4625,     0.9120,     1.6392,    29h05m03s
[ 20200,  0.0003502]     0.4589,     0.9083,     1.5989,    28h53m42s
[ 20300,  0.0003499]     0.4372,     0.9008,     1.7290,    28h46m11s
[ 20400,  0.0003495]     0.4934,     0.9216,     1.5398,    28h55m06s
[ 20500,  0.0003492]     0.5103,     0.9194,     1.6837,    28h39m37s
[ 20600,  0.0003488]     0.4689,     0.9056,     1.7025,    28h40m11s
[ 20700,  0.0003485]     0.4691,     0.9202,     1.5772,    28h35m48s
[ 20800,  0.0003481]     0.4802,     0.9286,     1.4960,    28h36m02s
[ 20900,  0.0003478]     0.4767,     0.9116,     1.6316,    28h32m36s
[ 21000,  0.0003474]     0.4955,     0.9180,     1.6055,    28h31m43s
[ 21100,  0.0003471]     0.5027,     0.9313,     1.3943,    28h33m57s
[ 21200,  0.0003467]     0.4881,     0.9183,     1.6053,    28h31m32s
[ 21300,  0.0003464]     0.4895,     0.9250,     1.4792,    28h28m37s
[ 21400,  0.0003460]     0.4788,     0.9156,     1.5738,    28h24m24s
[ 21500,  0.0003457]     0.4906,     0.9194,     1.5330,    28h34m39s
[ 21600,  0.0003453]     0.4981,     0.9219,     1.5188,    28h21m09s
[ 21700,  0.0003450]     0.5103,     0.9189,     1.5326,    28h17m59s
[ 21800,  0.0003446]     0.4953,     0.9202,     1.5211,    28h36m52s
[ 21900,  0.0003443]     0.5259,     0.9392,     1.3817,    28h20m01s
[ 22000,  0.0003439]     0.5061,     0.9245,     1.5131,    28h12m05s
[ 22100,  0.0003436]     0.5042,     0.9184,     1.5157,    28h24m39s
[ 22200,  0.0003432]     0.5019,     0.9209,     1.5386,    28h15m12s
[ 22300,  0.0003429]     0.4864,     0.9228,     1.6141,    28h07m00s
[ 22400,  0.0003425]     0.5161,     0.9261,     1.5139,    28h06m30s
[ 22500,  0.0003422]     0.5180,     0.9319,     1.4297,    28h05m02s
[ 22600,  0.0003418]     0.5098,     0.9217,     1.5236,    28h01m58s
[ 22700,  0.0003415]     0.5184,     0.9311,     1.4430,    27h58m40s
[ 22800,  0.0003411]     0.5067,     0.9181,     1.5149,    28h00m47s
[ 22900,  0.0003408]     0.4906,     0.9153,     1.5822,    27h58m55s
[ 23000,  0.0003404]     0.5017,     0.9303,     1.4870,    27h56m59s
[ 23100,  0.0003401]     0.4878,     0.9192,     1.4721,    27h54m30s
[ 23200,  0.0003397]     0.5003,     0.9248,     1.5108,    27h53m40s
[ 23300,  0.0003394]     0.5255,     0.9298,     1.4794,    27h51m38s
[ 23400,  0.0003390]     0.5117,     0.9267,     1.5715,    27h53m19s
[ 23500,  0.0003387]     0.5322,     0.9344,     1.4484,    27h47m49s
[ 23600,  0.0003383]     0.5197,     0.9341,     1.4658,    27h46m02s
[ 23700,  0.0003380]     0.5220,     0.9308,     1.3999,    27h43m00s
[ 23800,  0.0003376]     0.5189,     0.9236,     1.4423,    27h41m43s
[ 23900,  0.0003373]     0.5144,     0.9269,     1.4786,    27h40m54s
[ 24000,  0.0003369]     0.5209,     0.9283,     1.5331,    27h41m35s
[ 24100,  0.0003366]     0.5258,     0.9372,     1.3921,    27h38m45s
[ 24200,  0.0003362]     0.5327,     0.9339,     1.3795,    27h35m38s
[ 24300,  0.0003359]     0.5363,     0.9369,     1.3556,    27h35m08s
[ 24400,  0.0003355]     0.5394,     0.9395,     1.3650,    27h33m20s
[ 24500,  0.0003352]     0.5481,     0.9452,     1.3547,    27h32m03s
[ 24600,  0.0003348]     0.5350,     0.9364,     1.4299,    27h31m12s
[ 24700,  0.0003345]     0.5450,     0.9372,     1.3748,    27h25m56s
[ 24800,  0.0003341]     0.5361,     0.9389,     1.3478,    27h24m47s
[ 24900,  0.0003338]     0.5406,     0.9350,     1.4705,    27h23m12s
[ 25000,  0.0003334]     0.5339,     0.9366,     1.4301,    27h23m54s
[ 25100,  0.0003331]     0.5311,     0.9359,     1.3636,    27h19m53s
[ 25200,  0.0003327]     0.5563,     0.9425,     1.3295,    27h17m15s
[ 25300,  0.0003324]     0.5420,     0.9387,     1.3578,    27h15m27s
[ 25400,  0.0003320]     0.5509,     0.9344,     1.3459,    27h15m45s
[ 25500,  0.0003317]     0.5503,     0.9400,     1.3154,    27h15m39s
[ 25600,  0.0003313]     0.5458,     0.9339,     1.4805,    27h12m36s
[ 25700,  0.0003310]     0.5439,     0.9420,     1.3625,    27h07m59s
[ 25800,  0.0003306]     0.5597,     0.9427,     1.3394,    27h09m52s
[ 25900,  0.0003303]     0.5544,     0.9391,     1.3518,    27h08m54s
[ 26000,  0.0003299]     0.5573,     0.9308,     1.4820,    27h04m16s
[ 26100,  0.0003296]     0.5328,     0.9319,     1.4230,    27h05m28s
[ 26200,  0.0003292]     0.5567,     0.9427,     1.4075,    26h59m25s
[ 26300,  0.0003288]     0.5539,     0.9391,     1.3715,    26h59m23s
[ 26400,  0.0003285]     0.5558,     0.9344,     1.4064,    27h00m07s
[ 26500,  0.0003281]     0.5678,     0.9469,     1.3231,    26h53m45s
[ 26600,  0.0003278]     0.5713,     0.9406,     1.3502,    26h53m02s
[ 26700,  0.0003274]     0.5497,     0.9347,     1.3589,    26h55m02s
[ 26800,  0.0003271]     0.5594,     0.9439,     1.2763,    26h50m09s
[ 26900,  0.0003267]     0.5645,     0.9453,     1.3572,    26h48m12s
[ 27000,  0.0003264]     0.5725,     0.9433,     1.3484,    26h48m34s
[ 27100,  0.0003260]     0.5825,     0.9448,     1.3205,    26h48m22s
[ 27200,  0.0003257]     0.5636,     0.9447,     1.3155,    26h43m17s
[ 27300,  0.0003253]     0.5545,     0.9403,     1.3881,    26h43m37s
[ 27400,  0.0003250]     0.5548,     0.9413,     1.3675,    26h41m00s
[ 27500,  0.0003246]     0.5702,     0.9494,     1.2428,    26h38m23s
[ 27600,  0.0003243]     0.5819,     0.9475,     1.3390,    26h37m12s
[ 27700,  0.0003239]     0.5752,     0.9406,     1.3336,    26h35m28s
[ 27800,  0.0003236]     0.5622,     0.9347,     1.3678,    26h35m44s
[ 27900,  0.0003232]     0.5639,     0.9458,     1.3632,    26h32m06s
[ 28000,  0.0003229]     0.5723,     0.9427,     1.4099,    26h28m03s
[ 28100,  0.0003225]     0.5569,     0.9466,     1.2930,    26h30m38s
[ 28200,  0.0003222]     0.5759,     0.9441,     1.3919,    26h25m29s
[ 28300,  0.0003218]     0.5806,     0.9473,     1.2601,    26h24m02s
[ 28400,  0.0003215]     0.5930,     0.9525,     1.2160,    26h23m09s
[ 28500,  0.0003211]     0.5772,     0.9517,     1.2191,    26h20m30s
[ 28600,  0.0003208]     0.5891,     0.9430,     1.3328,    26h20m10s
[ 28700,  0.0003204]     0.5400,     0.9367,     1.4302,    26h19m25s
[ 28800,  0.0003201]     0.5813,     0.9489,     1.2745,    26h15m35s
[ 28900,  0.0003197]     0.5872,     0.9470,     1.3407,    26h16m22s
[ 29000,  0.0003194]     0.5959,     0.9480,     1.2532,    26h11m17s
[ 29100,  0.0003190]     0.5816,     0.9466,     1.2995,    26h11m58s
[ 29200,  0.0003187]     0.5908,     0.9486,     1.2861,    26h10m18s
[ 29300,  0.0003183]     0.5852,     0.9505,     1.2532,    26h08m12s
[ 29400,  0.0003180]     0.5692,     0.9433,     1.3918,    26h04m56s
[ 29500,  0.0003176]     0.5814,     0.9509,     1.2382,    26h11m04s
[ 29600,  0.0003173]     0.5948,     0.9485,     1.3200,    26h04m47s
[ 29700,  0.0003169]     0.5814,     0.9525,     1.2718,    26h00m25s
[ 29800,  0.0003166]     0.5934,     0.9484,     1.3055,    26h00m13s
[ 29900,  0.0003162]     0.5992,     0.9494,     1.2459,    25h56m47s
[ 30000,  0.0003159]     0.5955,     0.9545,     1.2181,    26h34m00s
Validation MACE: 1.349944
[ 30100,  0.0003155]     0.5980,     0.9463,     1.2763,    25h51m24s
[ 30200,  0.0003152]     0.6103,     0.9528,     1.2123,    25h52m22s
[ 30300,  0.0003148]     0.6020,     0.9441,     1.2550,    25h54m23s
[ 30400,  0.0003145]     0.5864,     0.9473,     1.2520,    25h48m38s
[ 30500,  0.0003141]     0.6084,     0.9563,     1.1741,    25h46m02s
[ 30600,  0.0003138]     0.6144,     0.9570,     1.1601,    25h46m32s
[ 30700,  0.0003134]     0.6070,     0.9552,     1.2557,    25h43m17s
[ 30800,  0.0003131]     0.5944,     0.9495,     1.2557,    25h42m58s
[ 30900,  0.0003127]     0.5833,     0.9441,     1.3451,    25h41m20s
[ 31000,  0.0003124]     0.5936,     0.9492,     1.2739,    25h36m10s
[ 31100,  0.0003120]     0.6012,     0.9505,     1.3068,    25h38m23s
[ 31200,  0.0003117]     0.6220,     0.9567,     1.1360,    25h35m41s
[ 31300,  0.0003113]     0.6070,     0.9509,     1.2236,    25h31m31s
[ 31400,  0.0003110]     0.6181,     0.9567,     1.1988,    25h34m25s
[ 31500,  0.0003106]     0.6067,     0.9494,     1.2227,    25h28m17s
[ 31600,  0.0003103]     0.6181,     0.9516,     1.2214,    25h29m04s
[ 31700,  0.0003099]     0.5984,     0.9442,     1.2376,    25h27m09s
[ 31800,  0.0003096]     0.6080,     0.9508,     1.2267,    25h24m40s
[ 31900,  0.0003092]     0.6214,     0.9522,     1.2091,    25h20m12s
[ 32000,  0.0003089]     0.5988,     0.9475,     1.2965,    25h23m35s
[ 32100,  0.0003085]     0.6083,     0.9598,     1.1327,    25h20m20s
[ 32200,  0.0003082]     0.6188,     0.9633,     1.1629,    25h18m09s
[ 32300,  0.0003078]     0.6278,     0.9602,     1.1888,    25h17m15s
[ 32400,  0.0003075]     0.6312,     0.9547,     1.2230,    25h16m27s
[ 32500,  0.0003071]     0.6159,     0.9508,     1.2333,    25h13m44s
[ 32600,  0.0003068]     0.6083,     0.9545,     1.2173,    25h10m30s
[ 32700,  0.0003064]     0.6155,     0.9467,     1.2835,    25h06m36s
[ 32800,  0.0003061]     0.6330,     0.9583,     1.1661,    25h06m30s
[ 32900,  0.0003057]     0.6120,     0.9536,     1.2188,    25h04m02s
[ 33000,  0.0003054]     0.6038,     0.9489,     1.3388,    25h04m32s
[ 33100,  0.0003050]     0.6186,     0.9553,     1.1761,    25h01m33s
[ 33200,  0.0003047]     0.6230,     0.9530,     1.2763,    25h01m29s
[ 33300,  0.0003043]     0.6253,     0.9586,     1.1841,    24h58m49s
[ 33400,  0.0003040]     0.6416,     0.9592,     1.1467,    24h56m30s
[ 33500,  0.0003036]     0.6470,     0.9637,     1.0860,    24h55m27s
[ 33600,  0.0003033]     0.6173,     0.9495,     1.3183,    24h52m27s
[ 33700,  0.0003029]     0.6328,     0.9523,     1.2379,    24h53m42s
[ 33800,  0.0003026]     0.6202,     0.9591,     1.1669,    24h49m21s
[ 33900,  0.0003022]     0.6127,     0.9577,     1.1736,    24h48m47s
[ 34000,  0.0003019]     0.6375,     0.9583,     1.1682,    24h45m44s
[ 34100,  0.0003015]     0.6097,     0.9516,     1.2443,    24h47m24s
[ 34200,  0.0003012]     0.6277,     0.9513,     1.2083,    24h43m18s
[ 34300,  0.0003008]     0.6152,     0.9600,     1.1716,    24h40m47s
[ 34400,  0.0003005]     0.6077,     0.9492,     1.2860,    24h38m48s
[ 34500,  0.0003001]     0.6408,     0.9594,     1.1587,    24h37m26s
[ 34600,  0.0002998]     0.6277,     0.9552,     1.1679,    24h36m33s
[ 34700,  0.0002994]     0.6164,     0.9648,     1.1382,    24h34m26s
[ 34800,  0.0002990]     0.6231,     0.9609,     1.1692,    24h33m38s
[ 34900,  0.0002987]     0.6341,     0.9537,     1.1862,    24h35m11s
[ 35000,  0.0002983]     0.6322,     0.9597,     1.1592,    24h32m29s
[ 35100,  0.0002980]     0.6233,     0.9556,     1.2016,    24h24m09s
[ 35200,  0.0002976]     0.6255,     0.9558,     1.1569,    24h26m17s
[ 35300,  0.0002973]     0.6414,     0.9542,     1.1809,    24h24m14s
[ 35400,  0.0002969]     0.6158,     0.9552,     1.2600,    24h21m28s
[ 35500,  0.0002966]     0.6489,     0.9650,     1.0869,    24h20m31s
[ 35600,  0.0002962]     0.6423,     0.9628,     1.1346,    24h18m43s
[ 35700,  0.0002959]     0.6222,     0.9520,     1.1996,    24h17m14s
[ 35800,  0.0002955]     0.6344,     0.9598,     1.1340,    24h16m26s
